fecha_hora,simbolo,direccion,precio_entrada,tp,sl,version,score_modelo ,modo,score,qqq_ema20,qqq_ema50,estado,fecha_fin,precio_cierre,resultado,vela_cierre,ultima_vela_revisada
2026-07-04 15:00:00,AAPLUSDT,ORDEN_VENTA_SHORT,307.81,295.5,313.97,Fase1.2_MACD_QQQ1H,NORMALIZADO_V1,OBSERVACION,42.15,721.5029,721.5226,ABIERTA,,,,,2026-07-05 18:00:00
2026-07-05 09:00:00,NVDAUSDT,ORDEN_COMPRA_LONG,197.63,205.54,193.68,Fase1.2_MACD_QQQ1H,NORMALIZADO_V1,OBSERVACION,67.99,722.1131,721.8546,ABIERTA,,,,,2026-07-05 18:00:00
2026-07-05 09:00:00,MSFTUSDT,ORDEN_COMPRA_LONG,391.87,407.54,384.03,Fase1.2_MACD_QQQ1H,NORMALIZADO_V1,OBSERVACION,63.47,722.1131,721.8546,ABIERTA,,,,,2026-07-05 18:00:00
2026-07-05 10:00:00,NVDAUSDT,ORDEN_COMPRA_LONG,197.74,205.65,193.79,Fase1.2_MACD_QQQ1H,NORMALIZADO_V1,OBSERVACION,68.71,722.2157,721.908,ABIERTA,,,,,2026-07-05 18:00:00
2026-07-05 10:00:00,MSFTUSDT,ORDEN_COMPRA_LONG,392.01,407.69,384.17,Fase1.2_MACD_QQQ1H,NORMALIZADO_V1,OBSERVACION,63.65,722.2157,721.908,ABIERTA,,,,,2026-07-05 18:00:00
2026-07-05 11:00:00,NVDAUSDT,ORDEN_COMPRA_LONG,197.81,205.72,193.85,Fase1.2_MACD_QQQ1H,NORMALIZADO_V1,OBSERVACION,69.35,722.2649,721.9401,ABIERTA,,,,,2026-07-05 18:00:00
2026-07-05 11:00:00,MSFTUSDT,ORDEN_COMPRA_LONG,392.01,407.69,384.17,Fase1.2_MACD_QQQ1H,NORMALIZADO_V1,OBSERVACION,63.45,722.2649,721.9401,ABIERTA,,,,,2026-07-05 18:00:00
2026-07-05 13:00:00,NVDAUSDT,ORDEN_COMPRA_LONG,197.72,205.63,193.77,Fase1.2_MACD_QQQ1H,NORMALIZADO_V1,OBSERVACION,70.09,722.2456,721.9557,ABIERTA,,,,,2026-07-05 18:00:00
2026-07-05 14:00:00,NVDAUSDT,ORDEN_COMPRA_LONG,197.86,205.77,193.9,Fase1.2_MACD_QQQ1H,NORMALIZADO_V1,OBSERVACION,70.69,722.3509,722.0123,ABIERTA,,,,,2026-07-05 18:00:00
2026-07-05 15:00:00,NVDAUSDT,ORDEN_COMPRA_LONG,197.94,205.86,193.98,Fase1.2_MACD_QQQ1H,NORMALIZADO_V1,OBSERVACION,71.07,722.4562,722.0703,ABIERTA,,,,,2026-07-05 18:00:00
2026-07-05 15:00:00,MSFTUSDT,ORDEN_COMPRA_LONG,391.85,407.52,384.01,Fase1.2_MACD_QQQ1H,NORMALIZADO_V1,OBSERVACION,63.47,722.4562,722.0703,ABIERTA,,,,,2026-07-05 18:00:00
2026-07-05 16:00:00,NVDAUSDT,ORDEN_COMPRA_LONG,197.9,205.82,193.94,Fase1.2_MACD_QQQ1H,NORMALIZADO_V1,OBSERVACION,71.12,722.4758,722.0927,ABIERTA,,,,,2026-07-05 18:00:00
2026-07-05 16:00:00,AAPLUSDT,ORDEN_COMPRA_LONG,308.54,320.88,302.37,Fase1.2_MACD_QQQ1H,NORMALIZADO_V1,OBSERVACION,60.35,722.4758,722.0927,ABIERTA,,,,,2026-07-05 18:00:00
2026-07-05 17:00:00,AAPLUSDT,ORDEN_COMPRA_LONG,308.3,320.63,302.13,Fase1.2_MACD_QQQ1H,NORMALIZADO_V1,OBSERVACION,60.64,722.4683,722.1045,ABIERTA,,,,,
